Player,Nation,Age,Pos,Squad,Comp,MP,Starts,Min,90s,Touches,Carries,PrgDist,PrgC,PrgP,PrgR,Att_stats_possession,Succ,Succ%,Gls,Ast,G+A,xG,npxG,xAG,xG+xAG,Crs,Tkl,Int,Tkl+Int,Blocks,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,G-xG,np:G-xG,KP,PPA,1/3,CrsPA,SCA,SCA90,GCA,GCA90,Att Pen,Def 3rd_stats_possession,Mid 3rd_stats_possession,Att 3rd_stats_possession,Live_stats_possession,Rec,Won,Lost,Cmp,Clr,FatigueIndex,StyleInsight,PlayerCluster,PlayerStyle,PlayerImg,TeamImg
Hans Hateboer,nl NED,31.0,DF,Lyon,fr Ligue 1,3,2,95,1.1,77,42,191,3,5,12,0,0,,0,0,0,0.5,0.5,0.0,0.45,3,1,0,1,0,2,0,0.0,1.89,0.0,0.0,,-0.5,-0.5,0,0,1,0,2,1.89,0,0.0,4,7,46,24,77,60,2,0,57,2,-0.9930054794600844,Liga ofensiva y vertical,0,Defensa Posicional,https://upload.wikimedia.org/wikipedia/commons/e/e8/Hans_Hateboer_01.jpg,https://upload.wikimedia.org/wikipedia/en/thumb/1/1c/Olympique_Lyonnais_logo.svg/250px-Olympique_Lyonnais_logo.svg.png
Jorrel Hato,nl NED,19.0,DF,Chelsea,eng Premier League,4,2,168,1.9,124,80,386,0,4,1,2,2,100.0,0,0,0,0.0,0.0,0.0,0.0,0,2,2,4,0,0,0,,0.0,0.0,,,0.0,0.0,0,0,5,0,0,0.0,0,0.0,3,62,47,15,124,91,1,2,97,2,-0.7965580882445031,Liga equilibrada,0,Defensa Posicional,https://upload.wikimedia.org/wikipedia/commons/thumb/4/49/Jorrel_Hato_Chelsea_AC_Milan_warm_up.jpg/250px-Jorrel_Hato_Chelsea_AC_Milan_warm_up.jpg,https://upload.wikimedia.org/wikipedia/en/thumb/c/cc/Chelsea_FC.svg/250px-Chelsea_FC.svg.png
Kai Havertz,de GER,26.0,FW,Arsenal,eng Premier League,1,0,31,0.3,16,11,33,1,2,2,4,1,25.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,,0.0,0.0,,,0.0,0.0,0,0,0,0,3,8.71,0,0.0,1,2,5,10,16,12,2,1,5,1,-1.1441198373565171,Liga equilibrada,0,Atacante Asociativo,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e8/2019-06-11_Fu%C3%9Fball%2C_M%C3%A4nner%2C_L%C3%A4nderspiel%2C_Deutschland-Estland_StP_2059_LR10_by_Stepro.jpg/250px-2019-06-11_Fu%C3%9Fball%2C_M%C3%A4nner%2C_L%C3%A4nderspiel%2C_Deutschland-Estland_StP_2059_LR10_by_Stepro.jpg,https://upload.wikimedia.org/wikipedia/en/thumb/5/53/Arsenal_FC.svg/250px-Arsenal_FC.svg.png
Ayden Heaven,eng ENG,19.0,DF,Manchester Utd,eng Premier League,2,0,30,0.3,19,8,108,0,1,0,0,0,,0,1,1,0.0,0.0,0.3,0.95,0,1,0,1,0,0,0,,0.0,0.0,,,0.0,0.0,1,1,2,0,1,3.0,1,3.0,0,12,7,0,19,7,1,0,13,2,-1.1246694857996462,Liga equilibrada,0,Defensa Posicional,https://upload.wikimedia.org/wikipedia/commons/4/47/Ayden_Heaven_2025.png,https://upload.wikimedia.org/wikipedia/en/thumb/7/7a/Manchester_United_FC_crest.svg/250px-Manchester_United_FC_crest.svg.png
Jan Paul van Hecke,nl NED,25.0,DF,Brighton,eng Premier League,13,13,1170,13.0,1120,769,6634,27,92,4,4,1,25.0,1,0,1,0.7,0.7,0.1,0.06,6,20,10,30,7,7,4,57.1,0.54,0.31,0.14,0.25,0.3,0.3,2,4,101,2,14,1.08,2,0.15,12,490,589,48,1120,833,38,8,841,70,2.5244127758697976,Liga equilibrada,2,Central Constructor,https://upload.wikimedia.org/wikipedia/commons/thumb/8/8b/BHA_5_v_Espanyol_1_pre_season_30_07_2022_154_%28Jan_Paul_van_Hecke%29_%28cropped1%29.jpg/250px-BHA_5_v_Espanyol_1_pre_season_30_07_2022_154_%28Jan_Paul_van_Hecke%29_%28cropped1%29.jpg,https://upload.wikimedia.org/wikipedia/en/thumb/d/d0/Brighton_and_Hove_Albion_FC_crest.svg/250px-Brighton_and_Hove_Albion_FC_crest.svg.png
Hwang Hee-chan,kr KOR,29.0,FW,Wolves,eng Premier League,9,5,394,4.4,171,95,337,8,14,26,13,4,30.8,1,0,1,0.8,0.8,0.0,0.18,7,5,1,6,2,6,2,33.3,1.37,0.46,0.17,0.5,0.2,0.2,2,4,8,1,10,2.28,0,0.0,8,25,76,72,171,112,2,2,83,7,-0.5173838982118625,Liga equilibrada,0,Atacante Asociativo,https://upload.wikimedia.org/wikipedia/commons/thumb/b/be/240622_%ED%99%A9%ED%9D%AC%EC%B0%AC_%ED%92%8B%EB%B3%BC_%ED%8E%98%EC%8A%A4%ED%8B%B0%EB%B2%8C.jpg/250px-240622_%ED%99%A9%ED%9D%AC%EC%B0%AC_%ED%92%8B%EB%B3%BC_%ED%8E%98%EC%8A%A4%ED%8B%B0%EB%B2%8C.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/3/37/Escudo_de_Wolverhampton_Wanderers.png/250px-Escudo_de_Wolverhampton_Wanderers.png
Torbjørn Heggem,no NOR,26.0,DF,Bologna,it Serie A,10,10,894,9.9,569,350,2342,7,20,0,6,4,66.7,0,0,0,0.6,0.6,0.0,0.06,1,16,7,23,4,4,1,25.0,0.4,0.1,0.0,0.0,-0.6,-0.6,2,2,21,0,6,0.6,2,0.2,6,268,283,18,569,394,13,2,428,43,0.8878515059853153,Liga equilibrada,2,Central Constructor,https://upload.wikimedia.org/wikipedia/commons/thumb/1/1f/Norway_Italy_-_June_2025_D_05_%28cropped%29.jpg/250px-Norway_Italy_-_June_2025_D_05_%28cropped%29.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/5/5b/Bologna_F.C._1909_logo.svg/250px-Bologna_F.C._1909_logo.svg.png
Gauthier Hein,fr FRA,29.0,MF,Metz,fr Ligue 1,12,11,999,11.1,721,464,1796,38,70,55,9,4,44.4,4,2,6,3.9,1.5,2.0,0.54,55,8,2,10,7,13,2,15.4,1.17,0.18,0.08,0.5,0.1,-0.5,20,14,52,2,39,3.51,1,0.09,23,91,387,246,718,540,5,2,550,1,0.9101255943528924,Liga ofensiva y vertical,1,Organizador / Regista,https://upload.wikimedia.org/wikipedia/commons/thumb/0/07/Valenciennes_-_Lens_%2829-11-2019%29_40.jpg/250px-Valenciennes_-_Lens_%2829-11-2019%29_40.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/4/4a/FC_Metz_2021_Logo.svg/250px-FC_Metz_2021_Logo.svg.png
Dominique Heintz,de GER,32.0,DF,Köln,de Bundesliga,6,4,290,3.2,200,116,800,1,10,1,2,2,100.0,0,0,0,0.0,0.0,0.2,0.05,0,3,5,8,0,0,0,,0.0,0.0,,,0.0,0.0,1,1,7,0,4,1.25,1,0.31,0,88,108,6,200,132,9,1,137,15,-0.5041263813304068,Liga equilibrada,0,Defensa Posicional,https://upload.wikimedia.org/wikipedia/commons/7/7c/Profile_avatar_placeholder_large.png,https://upload.wikimedia.org/wikipedia/commons/thumb/0/01/1._FC_Koeln_Logo_2014%E2%80%93.svg/250px-1._FC_Koeln_Logo_2014%E2%80%93.svg.png
Dean Henderson,eng ENG,28.0,GK,Crystal Palace,eng Premier League,13,13,1170,13.0,486,270,5205,0,0,0,0,0,,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,,0.0,0.0,,,0.0,0.0,1,2,12,0,3,0.23,0,0.0,0,477,9,0,486,216,5,0,276,6,1.2684329891001704,Liga equilibrada,2,Interior Mixto,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f6/Dean_Henderson.jpg/250px-Dean_Henderson.jpg,https://upload.wikimedia.org/wikipedia/en/thumb/a/a2/Crystal_Palace_FC_logo_%282022%29.svg/250px-Crystal_Palace_FC_logo_%282022%29.svg.png
Jordan Henderson,eng ENG,35.0,MF,Brentford,eng Premier League,13,12,1010,11.2,663,328,2823,6,56,10,3,1,33.3,0,3,3,0.1,0.1,1.4,0.13,24,10,11,21,5,4,0,0.0,0.36,0.0,0.0,,-0.1,-0.1,10,12,54,5,28,2.5,3,0.27,5,179,406,86,663,451,2,3,459,19,1.0379413660832957,Liga equilibrada,3,Organizador / Regista,https://upload.wikimedia.org/wikipedia/commons/thumb/6/6d/FWC_2018_-_Round_of_16_-_COL_v_ENG_-_J_Henderson.jpg/250px-FWC_2018_-_Round_of_16_-_COL_v_ENG_-_J_Henderson.jpg,https://upload.wikimedia.org/wikipedia/en/thumb/2/2a/Brentford_FC_crest.svg/250px-Brentford_FC_crest.svg.png
Ramon Hendriks,nl NED,24.0,DF,Stuttgart,de Bundesliga,10,5,459,5.1,384,187,1704,9,23,13,1,1,100.0,0,0,0,0.1,0.1,0.0,0.03,6,12,2,14,3,1,0,0.0,0.2,0.0,0.0,,-0.1,-0.1,1,2,21,0,3,0.59,0,0.0,10,121,205,61,384,249,12,1,290,21,-0.008207154928489,Liga equilibrada,0,Central Constructor,https://upload.wikimedia.org/wikipedia/commons/thumb/d/dc/FC_Red_Bull_Salzburg_versus_Feyenoord_Rotterdam_%28Testspiel_12._Juli_2019%29_20_%28cropped%29.jpg/250px-FC_Red_Bull_Salzburg_versus_Feyenoord_Rotterdam_%28Testspiel_12._Juli_2019%29_20_%28cropped%29.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/e/eb/VfB_Stuttgart_1893_Logo.svg/250px-VfB_Stuttgart_1893_Logo.svg.png
Luis Henrique,br BRA,23.0,DF,Inter,it Serie A,8,3,281,3.1,174,105,632,6,13,17,4,1,25.0,0,0,0,0.1,0.1,0.1,0.09,4,1,1,2,2,4,0,0.0,1.28,0.0,0.0,,-0.1,-0.1,4,1,12,0,9,2.88,0,0.0,5,29,86,62,174,127,0,0,139,3,-0.6275411764198413,Liga equilibrada,0,Defensa Posicional,https://upload.wikimedia.org/wikipedia/commons/7/7c/Profile_avatar_placeholder_large.png,https://upload.wikimedia.org/wikipedia/commons/thumb/0/05/FC_Internazionale_Milano_2021.svg/250px-FC_Internazionale_Milano_2021.svg.png
Rico Henry,jm JAM,28.0,DF,Brentford,eng Premier League,9,1,211,2.3,115,59,240,14,3,14,10,8,80.0,0,0,0,0.1,0.1,0.1,0.11,8,4,3,7,6,2,0,0.0,0.85,0.0,0.0,,-0.1,-0.1,1,1,3,0,3,1.27,0,0.0,6,40,42,39,115,70,2,0,48,5,-0.7687847138924861,Liga equilibrada,0,Defensa Posicional,https://upload.wikimedia.org/wikipedia/commons/thumb/2/25/Rico_Henry_02082025_%282%29_%28cropped%29.jpg/250px-Rico_Henry_02082025_%282%29_%28cropped%29.jpg,https://upload.wikimedia.org/wikipedia/en/thumb/2/2a/Brentford_FC_crest.svg/250px-Brentford_FC_crest.svg.png
Pharell Hensel,de GER,18.0,MF,Wolfsburg,de Bundesliga,1,0,1,0.0,1,1,0,0,0,0,0,0,,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,,0.0,0.0,,,0.0,0.0,0,0,0,0,0,0.0,0,0.0,1,0,0,1,1,1,0,0,0,0,-1.1939202646595612,Liga equilibrada,0,Interior Mixto,https://upload.wikimedia.org/wikipedia/commons/7/7c/Profile_avatar_placeholder_large.png,https://upload.wikimedia.org/wikipedia/commons/thumb/c/ce/VfL_Wolfsburg_Logo.svg/250px-VfL_Wolfsburg_Logo.svg.png
Mads Hermansen,dk DEN,25.0,GK,West Ham,eng Premier League,4,4,360,4.0,163,110,1891,0,0,0,0,0,,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,,0.0,0.0,,,0.0,0.0,0,0,6,0,0,0.0,0,0.0,0,162,1,0,163,99,3,0,104,3,-0.3548644731950007,Liga equilibrada,0,Interior Mixto,https://upload.wikimedia.org/wikipedia/commons/thumb/6/6d/Mads_Hermansen_24082024_%282%29_%28cropped%29.jpg/250px-Mads_Hermansen_24082024_%282%29_%28cropped%29.jpg,https://upload.wikimedia.org/wikipedia/en/thumb/c/c2/West_Ham_United_FC_logo.svg/250px-West_Ham_United_FC_logo.svg.png
Mario Hermoso,es ESP,30.0,DF,Roma,it Serie A,10,8,751,8.3,567,271,2176,3,28,8,3,1,33.3,1,0,1,0.4,0.4,0.0,0.05,5,9,10,19,3,6,3,50.0,0.72,0.36,0.17,0.33,0.6,0.6,2,1,32,0,8,0.96,0,0.0,9,225,297,48,567,379,17,5,418,35,0.5532157742493453,Liga equilibrada,2,Central Constructor,https://upload.wikimedia.org/wikipedia/commons/thumb/7/78/Mario_Hermoso_2019.jpg/250px-Mario_Hermoso_2019.jpg,https://upload.wikimedia.org/wikipedia/en/thumb/f/f7/AS_Roma_logo_%282017%29.svg/250px-AS_Roma_logo_%282017%29.svg.png
Lucas Hernández,fr FRA,29.0,DF,Paris S-G,fr Ligue 1,9,8,677,7.5,690,437,2767,8,40,5,5,2,40.0,0,0,0,0.2,0.2,0.2,0.05,4,6,9,15,3,4,1,25.0,0.53,0.13,0.0,0.0,-0.2,-0.2,6,2,57,0,14,1.86,1,0.13,6,203,408,82,690,498,9,3,584,21,0.7434672319563572,Liga ofensiva y vertical,2,Central Constructor,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b5/Hernandez_asse_psg_2425.png/250px-Hernandez_asse_psg_2425.png,https://upload.wikimedia.org/wikipedia/en/thumb/a/a7/Paris_Saint-Germain_F.C..svg/250px-Paris_Saint-Germain_F.C..svg.png
Hernani,br BRA,31.0,"MF,DF",Parma,it Serie A,4,0,73,0.8,38,19,145,1,3,3,1,0,0.0,0,0,0,0.0,0.0,0.0,0.08,2,1,1,2,1,1,0,0.0,1.23,0.0,0.0,,0.0,0.0,1,2,2,0,2,2.47,0,0.0,1,6,20,12,38,21,2,0,17,2,-1.044884604239831,Liga equilibrada,0,Interior Mixto,https://upload.wikimedia.org/wikipedia/commons/7/7c/Profile_avatar_placeholder_large.png,https://upload.wikimedia.org/wikipedia/commons/thumb/9/97/Logo_Parma_Calcio_1913_%28adozione_2016%29.svg/250px-Logo_Parma_Calcio_1913_%28adozione_2016%29.svg.png
Jorge Herrando,es ESP,24.0,DF,Osasuna,es La Liga,10,4,386,4.3,216,103,942,1,7,2,0,0,,0,0,0,0.3,0.3,0.0,0.07,1,11,5,16,4,3,0,0.0,0.7,0.0,0.0,,-0.3,-0.3,0,0,4,0,4,0.93,1,0.23,4,128,83,6,216,121,6,3,129,32,-0.298001571276524,Liga equilibrada,0,Defensa Contundente,https://upload.wikimedia.org/wikipedia/commons/7/7c/Profile_avatar_placeholder_large.png,https://upload.wikimedia.org/wikipedia/en/thumb/3/38/CA_Osasuna_2024_crest.svg/250px-CA_Osasuna_2024_crest.svg.png
Sergio Herrera,es ESP,32.0,GK,Osasuna,es La Liga,14,14,1260,14.0,506,246,7661,0,4,0,0,0,,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,,0.0,0.0,,,0.0,0.0,0,0,6,0,3,0.21,0,0.0,1,487,19,1,506,194,4,1,339,12,1.7313891265241923,Liga equilibrada,2,Interior Mixto,https://upload.wikimedia.org/wikipedia/commons/7/7c/Profile_avatar_placeholder_large.png,https://upload.wikimedia.org/wikipedia/en/thumb/3/38/CA_Osasuna_2024_crest.svg/250px-CA_Osasuna_2024_crest.svg.png
Yangel Herrera,ve VEN,27.0,MF,Girona,es La Liga,2,2,110,1.2,61,41,139,2,2,3,2,1,50.0,0,0,0,0.0,0.0,0.0,0.03,2,2,1,3,1,1,0,0.0,0.82,0.0,0.0,,0.0,0.0,0,1,4,1,0,0.0,0,0.0,0,18,29,14,61,41,2,1,35,7,-0.965080419590994,Liga equilibrada,0,Interior Mixto,https://upload.wikimedia.org/wikipedia/commons/thumb/4/49/Yangel_Clemente_Herrera_Ravelo.jpg/250px-Yangel_Clemente_Herrera_Ravelo.jpg,https://upload.wikimedia.org/wikipedia/en/thumb/f/f7/Girona_FC_Logo.svg/250px-Girona_FC_Logo.svg.png
Yangel Herrera,ve VEN,27.0,MF,Girona,es La Liga,2,2,110,1.2,61,41,139,2,2,3,2,1,50.0,0,0,0,0.0,0.0,0.0,0.03,2,2,1,3,1,1,0,0.0,0.82,0.0,0.0,,0.0,0.0,0,1,4,1,0,0.0,0,0.0,0,18,29,14,61,41,2,1,35,7,-0.965080419590994,Liga equilibrada,0,Interior Mixto,https://upload.wikimedia.org/wikipedia/commons/thumb/4/49/Yangel_Clemente_Herrera_Ravelo.jpg/250px-Yangel_Clemente_Herrera_Ravelo.jpg,https://upload.wikimedia.org/wikipedia/en/thumb/f/f1/Real_Sociedad_logo.svg/250px-Real_Sociedad_logo.svg.png
Yangel Herrera,ve VEN,27.0,MF,Real Sociedad,es La Liga,2,2,88,1.0,38,18,64,3,2,2,1,0,0.0,0,0,0,0.3,0.3,0.0,0.26,0,3,0,3,1,2,1,50.0,2.05,1.02,0.0,0.0,-0.3,-0.3,0,0,5,0,1,1.02,0,0.0,2,7,26,6,38,23,3,1,17,2,-1.0299923103539708,Liga equilibrada,0,Interior Mixto,https://upload.wikimedia.org/wikipedia/commons/thumb/4/49/Yangel_Clemente_Herrera_Ravelo.jpg/250px-Yangel_Clemente_Herrera_Ravelo.jpg,https://upload.wikimedia.org/wikipedia/en/thumb/f/f7/Girona_FC_Logo.svg/250px-Girona_FC_Logo.svg.png
Yangel Herrera,ve VEN,27.0,MF,Real Sociedad,es La Liga,2,2,88,1.0,38,18,64,3,2,2,1,0,0.0,0,0,0,0.3,0.3,0.0,0.26,0,3,0,3,1,2,1,50.0,2.05,1.02,0.0,0.0,-0.3,-0.3,0,0,5,0,1,1.02,0,0.0,2,7,26,6,38,23,3,1,17,2,-1.0299923103539708,Liga equilibrada,0,Interior Mixto,https://upload.wikimedia.org/wikipedia/commons/thumb/4/49/Yangel_Clemente_Herrera_Ravelo.jpg/250px-Yangel_Clemente_Herrera_Ravelo.jpg,https://upload.wikimedia.org/wikipedia/en/thumb/f/f1/Real_Sociedad_logo.svg/250px-Real_Sociedad_logo.svg.png
Charles Herrmann,de GER,19.0,MF,Gladbach,de Bundesliga,1,0,5,0.1,7,5,28,0,0,2,1,0,0.0,0,1,1,0.0,0.0,0.2,3.64,1,0,1,1,0,0,0,,0.0,0.0,,,0.0,0.0,1,0,0,0,1,18.0,1,18.0,0,0,1,6,7,4,0,0,3,0,-1.165747174353822,Liga equilibrada,0,Interior Mixto,https://upload.wikimedia.org/wikipedia/commons/7/7c/Profile_avatar_placeholder_large.png,https://upload.wikimedia.org/wikipedia/commons/thumb/8/81/Borussia_M%C3%B6nchengladbach_logo.svg/250px-Borussia_M%C3%B6nchengladbach_logo.svg.png
Daniel Heuer Fernandes,pt POR,33.0,GK,Hamburger SV,de Bundesliga,12,12,1080,12.0,664,444,7754,0,2,0,0,0,,0,0,0,0.3,0.3,0.0,0.02,0,0,0,0,0,1,0,0.0,0.08,0.0,0.0,,-0.3,-0.3,0,0,7,0,3,0.25,1,0.08,1,642,21,1,664,429,0,0,495,3,1.8164447617892727,Liga equilibrada,2,Interior Mixto,https://upload.wikimedia.org/wikipedia/commons/thumb/9/9e/2025-03-05_Daniel_Heuer_Fernandes_HSV_pic1.jpg/250px-2025-03-05_Daniel_Heuer_Fernandes_HSV_pic1.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f7/Hamburger_SV_logo.svg/250px-Hamburger_SV_logo.svg.png
Aaron Hickey,sct SCO,23.0,DF,Brentford,eng Premier League,8,4,340,3.8,203,81,680,2,9,9,4,0,0.0,0,0,0,0.4,0.4,0.0,0.1,2,8,5,13,2,4,1,25.0,1.06,0.26,0.0,0.0,-0.4,-0.4,0,3,6,0,5,1.32,0,0.0,7,77,89,38,203,102,8,3,123,13,-0.4548731861389061,Liga equilibrada,0,Defensa Posicional,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e2/Aaron_Hickey_02082025_%281%29.jpg/250px-Aaron_Hickey_02082025_%281%29.jpg,https://upload.wikimedia.org/wikipedia/en/thumb/2/2a/Brentford_FC_crest.svg/250px-Brentford_FC_crest.svg.png
Santiago Hidalgo,ar ARG,20.0,"FW,MF",Toulouse,fr Ligue 1,10,1,166,1.8,93,53,77,3,3,18,10,2,20.0,1,2,3,0.2,0.2,0.2,0.22,3,6,0,6,0,2,1,50.0,1.08,0.54,0.5,1.0,0.8,0.8,3,1,2,0,2,1.08,1,0.54,10,15,37,41,93,53,5,5,32,3,-0.8636667700546654,Liga ofensiva y vertical,0,Atacante Asociativo,https://upload.wikimedia.org/wikipedia/commons/thumb/1/1a/Flag_of_Argentina.svg/40px-Flag_of_Argentina.svg.png,https://upload.wikimedia.org/wikipedia/en/thumb/6/63/Toulouse_FC_2018_logo.svg/250px-Toulouse_FC_2018_logo.svg.png
Isak Hien,se SWE,26.0,DF,Atalanta,it Serie A,12,12,1012,11.2,750,424,3600,1,23,3,7,4,57.1,0,0,0,0.4,0.4,0.1,0.04,0,24,8,32,3,3,0,0.0,0.27,0.0,0.0,,-0.4,-0.4,1,0,26,0,7,0.62,2,0.18,7,385,352,17,750,478,25,6,572,49,1.4248652172634468,Liga equilibrada,2,Central Constructor,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a6/Sweden-Slovenia_Nations_League_2022-09-27_32_%28cropped%29.jpg/250px-Sweden-Slovenia_Nations_League_2022-09-27_32_%28cropped%29.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/8/81/Logo_Atalanta_Bergamo.svg/250px-Logo_Atalanta_Bergamo.svg.png
Omar El Hilali,ma MAR,22.0,DF,Espanyol,es La Liga,14,11,985,10.9,724,373,3565,10,55,19,1,0,0.0,0,2,2,0.0,0.0,1.3,0.12,21,27,12,39,7,1,0,0.0,0.09,0.0,0.0,,0.0,0.0,9,8,43,6,19,1.74,2,0.18,4,260,367,103,724,406,13,11,509,32,1.4058964022770208,Liga equilibrada,2,Central Constructor,https://upload.wikimedia.org/wikipedia/commons/thumb/9/96/BHA_5_v_Espanyol_1_pre_season_30_07_2022_51_%28cropped%29.jpg/250px-BHA_5_v_Espanyol_1_pre_season_30_07_2022_51_%28cropped%29.jpg,https://upload.wikimedia.org/wikipedia/en/thumb/9/92/RCD_Espanyol_crest.svg/250px-RCD_Espanyol_crest.svg.png
James Hill,eng ENG,23.0,DF,Bournemouth,eng Premier League,7,2,276,3.1,181,70,751,3,17,8,0,0,,0,0,0,0.1,0.1,0.0,0.04,6,4,6,10,5,2,1,50.0,0.65,0.33,0.0,0.0,-0.1,-0.1,0,3,15,0,4,1.3,0,0.0,4,60,97,26,181,87,12,3,96,16,-0.5625216128909788,Liga equilibrada,0,Defensa Posicional,https://upload.wikimedia.org/wikipedia/commons/7/7c/Profile_avatar_placeholder_large.png,https://upload.wikimedia.org/wikipedia/en/thumb/e/e5/AFC_Bournemouth_%282013%29.svg/250px-AFC_Bournemouth_%282013%29.svg.png
Piero Hincapié,ec ECU,23.0,DF,Arsenal,eng Premier League,4,2,205,2.3,139,79,579,5,6,2,1,0,0.0,0,0,0,0.0,0.0,0.3,0.14,1,3,1,4,0,0,0,,0.0,0.0,,,0.0,0.0,1,0,9,0,1,0.44,0,0.0,2,55,72,13,139,92,2,2,107,7,-0.7271454037634054,Liga equilibrada,0,Defensa Posicional,https://upload.wikimedia.org/wikipedia/commons/thumb/2/27/Piero_Hincapi%C3%A9%2C_2022-07-31%2C_Saisoner%C3%B6ffnung_Bayer_04%2C_Leverkusen_%281%29.jpg/250px-Piero_Hincapi%C3%A9%2C_2022-07-31%2C_Saisoner%C3%B6ffnung_Bayer_04%2C_Leverkusen_%281%29.jpg,https://upload.wikimedia.org/wikipedia/en/thumb/5/53/Arsenal_FC.svg/250px-Arsenal_FC.svg.png
Piero Hincapié,ec ECU,23.0,DF,Arsenal,eng Premier League,4,2,205,2.3,139,79,579,5,6,2,1,0,0.0,0,0,0,0.0,0.0,0.3,0.14,1,3,1,4,0,0,0,,0.0,0.0,,,0.0,0.0,1,0,9,0,1,0.44,0,0.0,2,55,72,13,139,92,2,2,107,7,-0.7271454037634054,Liga equilibrada,0,Defensa Posicional,https://upload.wikimedia.org/wikipedia/commons/thumb/2/27/Piero_Hincapi%C3%A9%2C_2022-07-31%2C_Saisoner%C3%B6ffnung_Bayer_04%2C_Leverkusen_%281%29.jpg/250px-Piero_Hincapi%C3%A9%2C_2022-07-31%2C_Saisoner%C3%B6ffnung_Bayer_04%2C_Leverkusen_%281%29.jpg,https://upload.wikimedia.org/wikipedia/en/thumb/5/59/Bayer_04_Leverkusen_logo.svg/250px-Bayer_04_Leverkusen_logo.svg.png
Piero Hincapié,ec ECU,23.0,DF,Leverkusen,de Bundesliga,1,1,90,1.0,100,77,488,2,8,1,0,0,,0,0,0,0.4,0.4,0.0,0.38,0,0,2,2,3,2,1,50.0,2.0,1.0,0.0,0.0,-0.4,-0.4,0,0,9,0,0,0.0,0,0.0,2,18,74,9,100,78,5,0,82,0,-0.893251621550645,Liga equilibrada,0,Defensa Posicional,https://upload.wikimedia.org/wikipedia/commons/thumb/2/27/Piero_Hincapi%C3%A9%2C_2022-07-31%2C_Saisoner%C3%B6ffnung_Bayer_04%2C_Leverkusen_%281%29.jpg/250px-Piero_Hincapi%C3%A9%2C_2022-07-31%2C_Saisoner%C3%B6ffnung_Bayer_04%2C_Leverkusen_%281%29.jpg,https://upload.wikimedia.org/wikipedia/en/thumb/5/53/Arsenal_FC.svg/250px-Arsenal_FC.svg.png
Piero Hincapié,ec ECU,23.0,DF,Leverkusen,de Bundesliga,1,1,90,1.0,100,77,488,2,8,1,0,0,,0,0,0,0.4,0.4,0.0,0.38,0,0,2,2,3,2,1,50.0,2.0,1.0,0.0,0.0,-0.4,-0.4,0,0,9,0,0,0.0,0,0.0,2,18,74,9,100,78,5,0,82,0,-0.893251621550645,Liga equilibrada,0,Defensa Posicional,https://upload.wikimedia.org/wikipedia/commons/thumb/2/27/Piero_Hincapi%C3%A9%2C_2022-07-31%2C_Saisoner%C3%B6ffnung_Bayer_04%2C_Leverkusen_%281%29.jpg/250px-Piero_Hincapi%C3%A9%2C_2022-07-31%2C_Saisoner%C3%B6ffnung_Bayer_04%2C_Leverkusen_%281%29.jpg,https://upload.wikimedia.org/wikipedia/en/thumb/5/59/Bayer_04_Leverkusen_logo.svg/250px-Bayer_04_Leverkusen_logo.svg.png
Jack Hinshelwood,eng ENG,20.0,MF,Brighton,eng Premier League,5,2,163,1.8,93,60,261,2,4,2,1,0,0.0,1,0,1,0.0,0.0,0.1,0.09,0,5,0,5,1,1,1,100.0,0.55,0.55,1.0,1.0,1.0,1.0,1,1,4,0,2,1.1,0,0.0,1,29,52,13,93,67,2,0,66,3,-0.8385117989647881,Liga equilibrada,0,Interior Mixto,https://upload.wikimedia.org/wikipedia/en/thumb/b/be/Flag_of_England.svg/40px-Flag_of_England.svg.png,https://upload.wikimedia.org/wikipedia/en/thumb/d/d0/Brighton_and_Hove_Albion_FC_crest.svg/250px-Brighton_and_Hove_Albion_FC_crest.svg.png
